"Datetime",6.300
3.6146,1.5200E+002
3.6181,1.5333E+002
3.6215,1.5467E+002
3.6250,1.5600E+002
3.6285,1.5600E+002
3.6319,1.5600E+002
3.6354,1.5600E+002
3.6389,1.5600E+002
3.6424,1.5600E+002
3.6458,1.5600E+002
3.6493,1.5600E+002
3.6528,1.5600E+002
3.6562,1.5600E+002
3.6597,1.5600E+002
3.6632,1.5600E+002
3.6667,1.5600E+002
3.6701,1.5600E+002
3.6736,1.5600E+002
3.6771,1.5600E+002
3.6806,1.5600E+002
3.6840,1.5600E+002
3.6875,1.5600E+002
3.6910,1.5600E+002
3.6944,1.5600E+002
3.6979,1.5600E+002
3.7014,1.5600E+002
3.7049,1.5600E+002
3.7083,1.5600E+002
3.7118,1.5738E+002
3.7153,1.5876E+002
3.7188,1.6013E+002
3.7222,1.6151E+002
3.7257,1.6289E+002
3.7292,1.6427E+002
3.7326,1.6564E+002
3.7361,1.6702E+002
3.7396,1.6840E+002
3.7431,1.6978E+002
3.7465,1.7115E+002
3.7500,1.7253E+002
3.7535,1.7253E+002
3.7569,1.7253E+002
3.7604,1.7253E+002
3.7639,1.7253E+002
3.7674,1.7253E+002
3.7708,1.7253E+002
3.7743,1.7253E+002
3.7778,1.7253E+002
3.7812,1.7253E+002
3.7847,1.7253E+002
3.7882,1.7253E+002
3.7917,1.7253E+002
3.7951,1.7253E+002
3.7986,1.7253E+002
3.8021,1.7253E+002
3.8056,1.7253E+002
3.8090,1.7253E+002
3.8125,1.7253E+002
3.8160,1.7253E+002
3.8194,1.7253E+002
3.8229,1.7253E+002
3.8264,1.7253E+002
3.8299,1.7253E+002
3.8333,1.7253E+002
3.8368,1.7278E+002
3.8403,1.7302E+002
3.8438,1.7327E+002
3.8472,1.7351E+002
3.8507,1.7376E+002
3.8542,1.7400E+002
3.8576,1.7425E+002
3.8611,1.7449E+002
3.8646,1.7474E+002
3.8681,1.7498E+002
3.8715,1.7523E+002
3.8750,1.7547E+002
3.8785,1.7547E+002
3.8819,1.7547E+002
3.8854,1.7547E+002
3.8889,1.7547E+002
3.8924,1.7547E+002
3.8958,1.7547E+002
3.8993,1.7547E+002
3.9028,1.7547E+002
3.9062,1.7547E+002
3.9097,1.7547E+002
3.9132,1.7547E+002
3.9167,1.7547E+002
3.9201,1.7547E+002
3.9236,1.7547E+002
3.9271,1.7547E+002
3.9306,1.7547E+002
3.9340,1.7547E+002
3.9375,1.7547E+002
3.9410,1.7547E+002
3.9444,1.7547E+002
3.9479,1.7547E+002
3.9514,1.7547E+002
3.9549,1.7547E+002
3.9583,1.7547E+002
3.9618,1.7431E+002
3.9653,1.7315E+002
3.9688,1.7198E+002
3.9722,1.7082E+002
3.9757,1.6966E+002
3.9792,1.6850E+002
3.9826,1.6734E+002
3.9861,1.6618E+002
3.9896,1.6501E+002
3.9931,1.6385E+002
3.9965,1.6269E+002
4.0000,1.6153E+002
4.0035,1.6153E+002
4.0069,1.6153E+002
4.0104,1.6153E+002
4.0139,1.6153E+002
4.0174,1.6153E+002
4.0208,1.6153E+002
4.0243,1.6153E+002
4.0278,1.6153E+002
4.0312,1.6153E+002
4.0347,1.6153E+002
4.0382,1.6153E+002
4.0417,1.6153E+002
4.0451,1.6153E+002
4.0486,1.6153E+002
4.0521,1.6153E+002
4.0556,1.6153E+002
4.0590,1.6153E+002
4.0625,1.6153E+002
4.0660,1.6153E+002
4.0694,1.6153E+002
4.0729,1.6153E+002
4.0764,1.6153E+002
4.0799,1.6153E+002
4.0833,1.6153E+002
4.0868,1.6127E+002
4.0903,1.6102E+002
4.0938,1.6076E+002
4.0972,1.6051E+002
4.1007,1.6025E+002
4.1042,1.6000E+002
